#fields:VName,VLabel,Active
FS1,FS1-SES New Systems & Solutions (H1S1),true
FSA,FSA-Access Control HQ Products (H3SA),true
FSI,FSI-Intrusion HQ Products (H3SI),true
FSV,FSV-CCTV HQ Products (H3SV),true
FSX,FSX-Locally sourced Access Control (H3SX),true
FSY,FSY-Locally sourced CCTV (H3SY),true
G01,G01-Gaggenau Wasautomaten,true
G02,G02-Gaggenau Droogautomaten,true
G03,G03-Gaggenau Koelapparatuur,true
G04,G04-Gaggenau Vriesapparatuur,true
G05,G05-Gaggenau Fornuizen,true
G06,G06-Gaggenau Magnetrons,true
G07,G07-Gaggenau Afwas-automaten,true
G08,G08-Gaggenau Kookplaten,true
G09,G09-Gaggenau Afzuigkappen,true
G11,G11-KHH Koffie-/Espressoapparatuur,true
G20,G20-Gaggenau Extra toebehoren,true
G21,G21-Gaggenau Toebehoren,true
GSM,GSM-GSM,true
H01,H01-Schulthess Wasautomaten,true
H02,H02-Schulthess Droogautomaten,true
H20,H20-Schulthess Extra toebeh. was-/droog-/afw,true
H21,H21-BT Branderautomaten,true
H22,H22-BT Thermostaten,true
H23,H23-BT Gasventielen,true
H24,H24-BT SQN/SQM,true
H25,H25-BT Regelapparatuur,true
H26,H26-BT Regelapparatuur oud,true
H27,H27-BT Ventielen => DN65,true
H28,H28-BT Netto 1,true
H29,H29-BT Netto 2,true
H30,H30-DDC-apparatuur,true
H31,H31-BT REV/RAV,true
H32,H32-BT RVP,true
H33,H33-BT RAA,true
H34,H34-BT RVL,true
H35,H35-BT RWI,true
H36,H36-BT Sintony,true
H37,H37-BT Brand,true
H38,H38-BT Inbraak,true
H39,H39-BT CCTV,true
H40,H40-BT Access,true
H41,H41-REV-XA,true
H42,H42-BT Bewator Granta,true
H43,H43-BT OPA,true
H44,H44-BT SYNCO,true
H45,H45-BT Sinteso,true
H46,H46-BT Climatrix,true
H47,H47-BT vrij,true
H48,H48-BT vrij,true
H49,H49-BT vrij,true
H50,H50-BT SYNOVA,true
H51,H51-BT ALGOREX SOLUTIONS,true
H52,H52-BT SIGMASYS,true
H53,H53-BT SINTESO CENTR.,true
H54,H54-BT SINTESO MELDERS,true
H55,H55-BT SINTESO E100 ONTR.,true
H56,H56-BT CERBERUS CENTR.,true
H57,H57-BT CERBERUS MELDERS,true
H58,H58-BT ALGOREX MULTICHANNEL,true
H59,H59-BT VRIJ,true
H60,H60-BT VRIJ,true
H61,H61-BT M-CHANNEL CENTR.,true
H62,H62-BT M-CHANNEL  PERIFERIE,true
H63,H63-BT VRIJ,true
H64,H64-BT VRIJ,true
H65,H65-BT Repair FS,true
H66,H66-BT GASBLUSSING,true
H67,H67-BT FIBROLASER,true
H68,H68-BT ASD,true
H69,H69-BT DANGER MAN. SYST.,true
H70,H70-BT SINTONY-60,true
H71,H71-BT SINTONY-120/220/410,true
H72,H72-BT SPC,true
H73,H73-BT DETECTOREN,true
H74,H74-BT SINTONY-61,true
H75,H75-BT VRIJ,true
H76,H76-BT VRIJ,true
H77,H77-BT SOLUTIONS FS/SES,true
H78,H78-BT VRIJ,true
H79,H79-BT VRIJ,true
H80,H80-BT SISTORE AX,true
H81,H81-BT SISTORE MX,true
H82,H82-BT SISTORE CX,true
H83,H83-BT CAMERA'S/OVERIGE,true
H84,H84-BT NICE,true
H85,H85-BT EXPLOSIEVEILIGE BEHUIZINGEN,true
H86,H86-BT ANALYSE SOFTWARE IVM,true
H87,H87-BT SITEIQ,true
H88,H88-BT ELPAS/SPIDER,true
H89,H89-BT BAGAGESCANNERS/-POORTEN,true
H90,H90-BT CODOOR,true
H91,H91-BT SIPASS ENTRO,true
H92,H92-BT SIPASS INTEGRATED,true
H93,H93-BT GRANTA,true
H94,H94-BT SIPORT,true
H95,H95-BT SOFTWARE HOUSE,true
H96,H96-BT SIPASS ENTRO,true
H97,H97-BT 3RD PARTY PROD FSP,true
H98,H98-BT 3RD PARTY PROD FS,true
H99,H99-BT 3RD PARTY PROD SES,true
HIC,HIC-,true
I01,I01-Inbouw Wasautomaten,true
I02,I02-Inbouw Droogautomaten,true
I03,I03-Inbouw Koelapparatuur,true
I04,I04-Inbouw Vriesapparatuur,true
I05,I05-Inbouw Fornuizen,true
I06,I06-Inbouw Magnetrons,true
I07,I07-Inbouw Afwas-automaten,true
I08,I08-Inbouw Kookplaten,true
I09,I09-Inbouw Afzuigkappen,true
I11,I11-Inbouw Klein Huishoudelijk,true
I12,I12-Inbouw Klein Huishoudelijk ex. verwijder,true
I13,I13-Inbouw Keukenradio's,true
I14,I14-CD Ireland 4,true
I15,I15-CD Ireland 5,true
I16,I16-CD Ireland 6,true
I20,I20-Inbouw Extra toebehoren,true
I21,I21-Inbouw Kookplaten zonder verwijderingsbi,true
I2A,I2A-Siemens Training Local,true
I2B,I2B-Siemens Training UK,true
I31,I31-SD Ireland 1,true
I32,I32-SD Ireland 2,true
I33,I33-SD Ireland 3,true
I34,I34-SD Ireland 4,true
I35,I35-SD Ireland 5,true
I36,I36-SD Ireland 6,true
I37,I37-SD Ireland 7,true
I38,I38-SD Ireland 8,true
I39,I39-SD Ireland 9,true
I3A,I3A-SD Ireland 10,true
I3B,I3B-SD Ireland 11,true
I3C,I3C-SD Ireland 12,true
I3D,I3D-SD Ireland 13,true
I3E,I3E-SD Ireland 14,true
I3F,I3F-SD Ireland 15,true
I3G,I3G-SD Ireland 16,true
I3H,I3H-SD Ireland 17,true
I3I,I3I-SD Ireland 18,true
I3K,I3K-SD Ireland 19,true
I3L,I3L-SD Ireland 20,true
I3M,I3M-SD Ireland 21,true
I3N,I3N-SD Ireland 22,true
I3O,I3O-SD Ireland 23,true
I3P,I3P-SD Ireland 24,true
I3Q,I3Q-SD Ireland 25,true
I3R,I3R-SD Ireland 26,true
I3S,I3S-SD Ireland 27,true
I3T,I3T-SD Ireland 28,true
I3U,I3U-SD Ireland 29,true
I3V,I3V-SD Ireland 30,true
I3W,I3W-SD Ireland 31,true
I3X,I3X-SD Ireland 32,true
I3Y,I3Y-SD Ireland 33,true
I3Z,I3Z-SD Ireland 34,true
I41,I41-SE Ireland 1,true
I42,I42-SE Ireland 2,true
I43,I43-SE Ireland 3,true
I44,I44-SE Ireland 4,true
I45,I45-SE Ireland 5,true
I46,I46-SE Ireland 6,true
I51,I51-PT Ireland 1,true
I52,I52-PT Ireland 2,true
I53,I53-PT Ireland 3,true
I54,I54-PT Ireland 4,true
I55,I55-PT Ireland 5,true
I56,I56-PT Ireland 6,true
I61,I61-LD Ireland 1,true
I62,I62-LD Ireland 2,true
I63,I63-LD Ireland 3,true
I64,I64-LD Ireland 4,true
I65,I65-LD Ireland 5,true
I66,I66-LD Ireland 6,true
I71,I71-MC Ireland 1,true
I72,I72-MC Ireland 2,true
I73,I73-MC Ireland 3,true
I74,I74-MC Ireland 4,true
I75,I75-MC Ireland 5,true
I76,I76-MC Ireland 6,true
I81,I81-PI Ireland 1,true
I82,I82-PI Ireland 2,true
I83,I83-PI Ireland 3,true
I84,I84-PI Ireland 4,true
I85,I85-PI Ireland 5,true
I86,I86-PI Ireland 6,true
I91,I91-AS Ireland 1,true
I92,I92-AS Ireland 2,true
I93,I93-AS Ireland 3,true
I94,I94-AS Ireland 4,true
I95,I95-AS Ireland 5,true
I96,I96-AS Ireland 6,true
IA1,IA1-SD Ireland 35,true
IA2,IA2-SD Ireland 36,true
IA3,IA3-SD Ireland 37,true
IA4,IA4-SD Ireland 38,true
IA5,IA5-SD Ireland 39,true
IA6,IA6-SD Ireland 40,true
IA7,IA7-SD Ireland 41,true
IA9,IA9-SD Ireland 42,true
IND,IND-T.b.v. /SIE/NL_UPLOAD_MAT niet gebruiken,true
ITC,ITC-In the ear Conventioneel,true
ITD,ITD-In the ear Digitaal,true
ITP,ITP-In the ear Programmeerbaar,true
KGL,KGL-,true
KTV,KTV-ICN migration,true
L01,L01-Photo-electric safety systems,true
L02,L02-SIGUARD Laserscanner,true
L03,L03-SIGUARD comm. Produkts 3SF78,true
L04,L04-Inductive- /capacitive proximity switche,true
L05,L05-Ultrasonic proximity switches,true
L06,"L06-Programmed control, safety relays",true
L07,L07-Logistics Performance,true
L08,L08-Equipment For Packaging Machines,true
L09,L09-Motors 1FV2,true
L10,L10-Sicherheitstechnik 3TK28/29,true
L11,L11-Switch disconnectors with or without,true
L12,L12-Sentron VL (UL) - Circuit Breaker,true
L13,"L13-Leistungsschalter PCB u. Zubehör, Ersatz",true
L14,L14-power supply systems,true
L15,L15-Kompakt-Leistungsschalter u. Zubehör 3VF,true
L16,L16-SINAMICS G110/G120 accessories,true
L17,L17-SINAMICS G110 Documentation,true
L18,L18-SINAMICS G / MICROMASTER FX/GX spare par,true
L19,L19-SINAMICS G110/G120 options,true
L20,L20-POWER SUPPLIES: LOGO!POWER,true
L21,"L21-SIRIUS  contactors, S00",true
L22,"L22-SIRIUS  contactors, S0",true
L23,"L23-SIRIUS  contactors  S2, S3",true
L24,"L24-SIRIUS cont., cont. comb.S6-S12",true
L25,L25-SIRIUS  therm delayed overl. rel,true
L26,L26-SIRIUS reversers,true
L27,L27-SIRIUS circuit breaker MSP S00,true
L28,L28-SIRIUS circuit breaker MSP S0,true
L29,L29-SIRIUS circuit breaker MSP S2/S3,true
L30,L30-SIRIUS Soft starters,true
L31,L31-SIRIUS Circuit breaker access.,true
L32,L32-Acces SIRIUS cont.S00/S2/S3/S6-S12,true
L33,L33-Access. SIRIUS  therm. del. rel,true
L34,"L34-SENTRON WL Circuit breaker, 3WL1 IE",true
L35,"L35-Pushbutton,indicator light,metallp",true
L36,L36-Emergency-Stop Pushbuttons,true
L37,"L37-Contactors, cont. comb. (>170A)",true
L38,L38-SIRIUS  electronic overload rel,true
L39,L39-SIRIUS  electronic overload rel.,true
L40,L40-Time relays,true
L41,L41-SIRIUS Pushbutton/indicator light,true
L42,L42-SIRIUS motor management SIMOCODE,true
L43,L43-Control switches and accessories,true
L44,L44-SENTRON VL - moulded case circuit b,true
L45,"L45-AS-interface modules, ASIsafe",true
L46,"L46-AS-I access. , power unit, lines",true
L47,L47-SIRIUS motor starters ASI-Mstarter,true
L48,L48-Low voltage motors - Standard - ALU - ex,true
L49,L49-Low voltage motors - Standard - ALU - ex,true
L50,L50-Low voltage motors - Standard - ALU - ex,true
L51,L51-Motor*1LE1*Alu*Stock*eff1*FS100-160,true
L52,L52-Motor*1LE1*Alu*Stock*eff2*FS100-160,true
L53,L53-Low voltage motors - Standard - CI - ex,true
L54,L54-Low voltage motors - Standard - CI - ex,true
L55,L55-Low voltage motors - Standard - ALU - no,true
L56,L56-Low voltage motors - Standard - ALU - no,true
L57,L57-Low voltage motors - Standard - CI - not,true
L58,L58-Low voltage motors - Standard - CI - not,true
L59,L59-Low voltage motors - Standard - ALU - no,true
LAC,LAC-Life support Accessoires,true
LSP,LSP-Life support Spare parts,true
M21,M21-MRF 21,true
M31,M31-MRF 31,true
MA1,MA1-Achter het oor toestellen,true
MA2,MA2-In het oor toestellen,true
MA3,MA3-Telos-zenders,true
MA4,MA4-Hoorstukje naar maat,true
MA5,MA5-Telefoon AT,true
MA6,MA6-Klassikale apparatuur,true
MA7,MA7-Fida contributie      med,true
MAC,MAC-Monitoring Accessoires,true
MCA,MCA-Chemie Adefo,true
MCD,MCD-Chemie Dupont,true
MDI,MDI-Diversen,true
MDS,MDS-Screenfilms DDS,true
MHP,MHP-Hanau produkten,true
MLA,MLA-Laserfilm,true
MMA,MMA-Mammografie,true
MNE,MNE-Monitoring Nelcor,true
MNI,MNI-Screenfilms NIF,true
MOV,MOV-Med overige film,true
MRP,MRP-Registerpapier,true
MSP,MSP-Monitoring Spare parts,true
MSV,MSV-Servo-ventilatoren,true
MTK,MTK-MED transportkosten,true
MUV,MUV-Screenfilm UV,true
PC1,PC1-,true
PGA,PGA-,true
PH1,PH1-,true
PK1,PK1-,true
PM1,PM1-,true
PPG,PPG-,true
PRO,PRO-,true
PS1,PS1-,true
QKA,QKA-,true
QSP,QSP-QSP,true
S01,S01-Solo Wasautomaten,true
S02,S02-Solo Droogautomaten,true
S03,S03-Solo Koelapparatuur,true
S04,S04-Solo Vriesapparatuur,true
S05,S05-Solo Fornuizen,true
S06,S06-Solo Magnetrons,true
S07,S07-Solo Afwas-automaten,true
S08,S08-Solo Kookplaten,true
S09,S09-Solo Afzuigkappen,true
S10,S10-Solo Stofzuigers,true
S11,S11-Solo Klein Huishoudelijk,true
S12,S12-Solo Klein Huishoudelijk ex. verwijderbi,true
S13,S13-Solo Keukenradio's,true
S20,S20-Solo Extra toebehoren,true
S21,S21-Solo Kookplaten zonder verwijderingsbijd,true
S30,S30-SE_BEW: Blocked at 30%,true
S31,S31-SE_BEW: Classic 50%,true
S32,S32-SE_BEW:RB Wholesale,true
S33,S33-SE_BEW:2010 (Customer discount),true
S34,S34-SE_BEW:AC (Customer discount),true
S35,S35-SE_BEW:Blocked at 25%,true
S36,S36-SE_BEW:Blocked at 20%,true
S37,S37-SE_BEW:Sec. Systems (Customer discount),true
S38,S38-SE_BEW:Video (Customer discount),true
S39,S39-SE_BEW:s0 IR Inne,true
S40,S40-SE_BEW:s1 Seismiska detektorer,true
S41,S41-SE_BEW:s2 Specialdetektorer,true
S42,"S42-SE_BEW:s3 Magnetkontakter, glaskross mm",true
S43,S43-SE_BEW:s4 Larmdon,true
S44,S44-SE_BEW:s5 Centralapparater AC xxx,true
S45,S45-SE_BEW:s6 Radiolarm,true
S46,S46-SE_BEW:s7 Strömförsörjning,true
S47,S47-SE_BEW:s8 Ackar,true
S48,S48-SE_BEW:s9 Övrigt Inbrott,true
S49,S49-SE_BEW:sa Perimeter detektorer,true
S50,S50-SE_BEW:sb Perimeter övrigt,true
S51,S51-SE_BEW:sc Galaxy,true
S52,S52-SE_BEW:sd Förbrukningsmaterial,true
S53,S53-SE_BEW:sf Fast rabatt 25%,true
S54,S54-SE_BEW:su Brand Siemens konventionella,true
S55,S55-SE_BEW:sv Brand övrigt,true
S56,S56-SE_BEW:sz Ingen rabatt fast netto,true
S57,S57-SE_BEW:No discount,true
S58,S58-SE_BEW:CCTV  (Customer discount),true
S59,S59-SE_BEW:IP  (Customer discount),true
S60,S60-SE_BEW:Service & Repair (Blocked at 25%),true
S61,S61-SE_BEW:Sintony 60,true
S62,S62-SE_BEW:Simplebus,true
SBT,SBT-SBT Geen korting,true
SD0,SD0-Desigo PX,true
SD1,SD1-HVP reserv,true
SD2,SD2-HVP reserv,true
SD3,SD3-Övrigt Desigo,true
SD4,SD4-HVP reserv,true
SD5,SD5-GMS,true
SD6,SD6-Integral,true
SD7,SD7-Legacy Systems,true
SD8,SD8-Energimätare,true
SD9,SD9-HVP reserv,true
SDA,"SDA-Värmesystem, OEM",true
SDB,SDB-HVP reserv,true
SDC,SDC-HVP reserv,true
SDD,SDD-Regulatorer,true
SDE,SDE-HVP reserv,true
SDF,SDF-HVP reserv,true
SDG,SDG-HVP reserv,true
SDH,SDH-HVP reserv,true
SDI,SDI-HVP reserv,true
SDJ,"SDJ-Regulatorer, OEM",true
SDK,SDK-HVP reserv,true
SDL,SDL-HVP reserv,true
SDM,SDM-Givare,true
SDN,SDN-HVP reserv,true
SDO,SDO-HVP reserv,true
SDP,SDP-HVP reserv,true
SDQ,SDQ-Termostater,true
SDR,SDR-Magnetic,true
SDS,SDS-HVP reserv,true
SDT,SDT-Ventilställdon,true
SDU,SDU-Ventiler,true
SDV,SDV-HVP reserv,true
SDW,SDW-HVP reserv,true
SDX,SDX-HVP reserv,true
SDY,"SDY-Ventiler/Ställdon, OEM",true
SDZ,SDZ-HVP reserv,true
SE0,SE0-Spjällställdon,true
SE1,SE1-HVP reserv,true
SE2,SE2-HVP reserv,true
SE3,SE3-HVP reserv,true
SE4,SE4-HVP reserv,true
SE5,SE5-Varishunt/Varivalve,true
SE6,SE6-HVP reserv,true
SE7,SE7-HVP reserv,true
SE8,SE8-Frekvensomriktare,true
SE9,SE9-HVP reserv,true
SEA,SEA-Ventilkopplingar,true
SEB,SEB-Brand/Rök,true
SEC,SEC-HVP reserv,true
SED,SED-HVP reserv,true
SEE,SEE-HVP reserv,true
SEF,SEF-Övrigt HVP,true
SEG,SEG-HVP reserv,true
SEH,SEH-HVP reserv,true
SEI,SEI-HVP reserv,true
SEJ,SEJ-HVP reserv,true
SEK,SEK-HVP reserv,true
SEL,SEL-HVP reserv,true
SEM,SEM-HVP reserv,true
SEN,SEN-HVP reserv,true
SEO,SEO-HVP reserv,true
SEP,SEP-HVP reserv,true
SEQ,SEQ-HVP reserv,true
SER,SER-HVP reserv,true
SES,SES-HVP reserv,true
SET,SET-BAU lösningar,true
SEU,SEU-Pneumatik,true
SEV,SEV-Talon,true
SEW,SEW-Apogee,true
SEX,SEX-Siclimat,true
SEY,SEY-PCB Produktion,true
SEZ,SEZ-Dokumentation/Logistik,true
SF0,SF0-B1 Brandlarmcentral inkl kretskort,true
SF1,SF1-B2 Branddetektorer,true
SF2,SF2-B3 Branddetektorer special,true
SF3,SF3-BR Brandlarm Reservdel,true
SF4,SF4-BS Brandlarm Servicedel,true
SF5,SF5-BT Brandlarm Tillbehör,true
SF6,SF6-FS reserv,true
SF7,SF7-FS reserv,true
SF8,SF8-FS reserv,true
SF9,SF9-FS reserv,true
SFA,SFA-C1 CCTV,true
SFB,SFB-C2 CCTV,true
SFC,SFC-CR CCTV Reservdel,true
SFD,SFD-CS CCTV Servicedel,true
SFE,SFE-CT CCTV Tillbehör,true
SFF,SFF-FS reserv,true
SFG,SFG-FS reserv,true
SFH,SFH-FS reserv,true
SFI,SFI-FS reserv,true
SFJ,SFJ-FS reserv,true
SFK,SFK-I1 Inbrottslarm central inkl kretskort,true
SFL,SFL-I2 Inbrottslarm detektorer,true
SFM,SFM-IR Inbrottslarm Reservdel,true
SFN,SFN-IS Inbrottslarm Servicedel,true
SFO,SFO-IT Inbrottslarm Tillbehör,true
SFP,SFP-FS reserv,true
SFQ,SFQ-FS reserv,true
SFR,SFR-FS reserv,true
SFS,SFS-FS reserv,true
SFT,SFT-FS reserv,true
SFU,SFU-FS reserv,true
SFV,SFV-Ö1 Överordnat system,true
SFW,SFW-Ö2 Överordnat datorhårdvara,true
SFX,SFX-ÖR Överordnat Reservdel,true
SFY,SFY-ÖS Överordnat Servicedel,true
SFZ,SFZ-Överordnat Tillbehör,true
SG0,SG0-FS reserv,true
SG1,SG1-FS reserv,true
SG2,SG2-FS reserv,true
SG3,SG3-FS reserv,true
SG4,SG4-FS reserv,true
SG5,SG5-O1 Områdeslarm,true
SG6,SG6-O2 Områdeslarm,true
SG7,SG7-OR Områdeslarm Reservdel,true
SG8,SG8-OS Områdeslarm Servicedel,true
SG9,SG9-Områdeslarm Tillbehör,true
SGA,SGA-FS reserv,true
SGB,SGB-FS reserv,true
SGC,SGC-FS reserv,true
SGD,SGD-FS reserv,true
SGE,SGE-FS reserv,true
SGF,SGF-P1 Passerkontroll central inkl kretskort,true
SGG,SGG-P2 Passer platsutrustning,true
SGH,SGH-PR Passer Reservdel,true
SGI,SGI-PS Passer Servicedel,true
SGJ,SGJ-PT Passer Tillbehör,true
SGK,SGK-FS reserv,true
SGL,SGL-FS reserv,true
SGM,SGM-FS reserv,true
SGN,SGN-FS reserv,true
SGO,SGO-FS reserv,true
SGP,SGP-U1 Utrymningslarm,true
SGQ,SGQ-UR Utrymning Reservdel,true
SGR,SGR-US Utrymning Servicedel,true
SGS,SGS-UT Utrymning Tillbehör,true
SGT,SGT-FS reserv,true
SGU,SGU-FS reserv,true
SGV,SGV-D1 Tillbehör övrigt,true
SGW,SGW-T1 Tjänster,true
SGX,SGX-FS reserv,true
SGY,SGY-FS reserv,true
SGZ,SGZ-FS reserv,true
SNP,SNP-Sweden No Price Group,true
SV1,SV1-Med,true
TL1,TL1-ICM migration,true
TL2,TL2-,true
UME,UME-,true
V,V-,true
V01,V01-5853,true
V02,V02-5852/5855/5892/5894,true
V03,V03-3784/5872,true
V04,V04-5873,true
V05,V05-5877,true
V06,V06-3775-3776,true
V07,V07-3720-3722,true
V08,V08-5867-5868,true
V09,V09-3718/3727/3728,true
V10,V10-5804/5805/5810/5811,true
V11,V11-5831/5832/3754/3755,true
V12,V12-3745,true
V13,V13-3740,true
V14,V14-,true
V15,V15-,true
V16,V16-,true
V17,V17-,true
V20,V20-4022,true
V21,V21-9512/9513/9516,true
V22,V22-9515/9521,true
V30,V30-5613-5616,true
V31,V31-5605-5606,true
V32,V32-5602,true
V33,V33-,true
V34,V34-5607/5609,true
V35,V35-5622,true
V36,V36-5647,true
V37,V37-,true
V38,V38-5601,true
V40,V40-,true
V41,V41-3703-3707/3719/3729,true
V42,V42-3715-3717,true
V43,V43-5603-5604/5650/5652,true
V44,V44-5617-5618,true
V50,V50-4778,true
VBE,VBE-,true
VCR,VCR-,true
VER,VER-VER,true
VHO,VHO-Voorraad artikelen op HOLD,true
VKT,VKT-,true
VTE,VTE-VTE,true
WG1,WG1-CP spareparts,true
WP,WP-Datamigration,true
ZZZ,ZZZ-Dummy,true
